"document_id","source_url","source_name","author_name","author_handle","author_bio","title","excerpt","published_at","country","platform","source_group_silver","author_identity_silver","communication_intent_silver","publication_archetype_silver","evidence_class_silver","authority_level_silver","evidence_role_silver","commercial_intent_silver","is_promotional_silver","is_secondary_voice_silver","medical_aesthetics_relevance_silver","theme_ids_silver","classification_confidence","ontology_confidence","evidence_quality_score","evidence_quality_band","review_priority","label_version","label_rationale","human_author_identity_gold","human_communication_intent_gold","human_publication_archetype_gold","human_evidence_class_gold","human_commercial_intent_gold","human_is_promotional_gold","human_medical_aesthetics_relevance_gold","reviewer_confidence","reviewer_id","adjudication_status","notes"
"""""""d43TKyK6_nPahadFTyUHt03cEmw""""""","https://theclintonjournal.com/premium/stacker/stories/7-fast-growing-business-trends-in-retail-and-e-commerce,68597?","Clinton Journal","Kim Mercado","","","7 fast-growing business trends in retail and e-commerce","... trending now in the Asian beauty realm? Biotech skincare . Consumers want clinic-level ingredients like PDRN, Exosomes and PLLA — plus ...","2026-02-10T00:36","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","regenerative_biology","0.66","0.75","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""cswp2ajwQJthRHBlszY2MBVqEBY""""""","https://asianews1.com/press-release/2026-05-01/32218/lemonbottle-concludes-face-body-2026-secures-latin-america-foothold","Asia News One","","","","LemonBottle Concludes FACE & BODY 2026, Secures Latin America Foothold","... techniques to expected results, reflecting growing interest in clinically driven aesthetic solutions. In particular, there was strong ...","2026-05-01T00:00","United States","online news","company","brand","brand_announcement","press_release","corporate_pr","commercial","commercial_signal","none","yes","no","profile_supported_needs_review","","0.79","0.84","19","very_low","low","medical_aesthetics_silver_v1","Domain rule: URL press-release path | No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | Publication is classified as a press release | No validated research indicators | Press release establishes announcement intent","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""_hJMdhQf9lrCMzEvzCGbh4lUVTs""""""","https://smb.irontontribune.com/article/London-Lip-Clinic-Reports-Surge-in-Demand-for-Natural-and-Regenerative-Cosmetic-Treatments-in-2026?storyId=69a5b39617c2990002deb9d2","The Ironton Tribune","","","","London Lip Clinic Reports Surge in Demand for Natural and Regenerative Cosmetic Treatments in 2026","... how London Lip Clinic is shaping the future of regenerative and medically led aesthetics in 2026, visit https://www.londonlipclinic.co.uk/ ...","2026-03-02T10:57","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.68","0.77","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""JxwQfq02qP2o1zcYOUSkJsFV8iI""""""","https://www.maharashtraherald.in/story/183139/global-medical-aesthetics-market-to-reach-usd-4070-billion-by-2031-driven-by-surge-in-minimally-invasive-procedures.html","Maharashtraherald","","","","Global Medical Aesthetics Market to Reach USD 40.70 Billion by 2031, Driven by Surge in Minimally Invasive Procedures","... demand across both developed and emerging economies. Facial Aesthetics Products Dominate the Market by Product By product, the medical ...","2026-02-11T00:26","India","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","theme_supported","provider_led_trust","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""wP9WSnEKGkjdu212xYhC1nNUrhU""""""","https://newsonexpress.com/news/faisal-darwiche-np-profiled-by-americas-in-medicine-for-redefining-aesthetic-and-regenerative-care-in-newport-beach/541435","News On Express","","","","Faisal Darwiche, NP: Profiled By America's In Medicine For Redefining Aesthetic And Regenerative Care In Newport Beach","... dedicated to advancing the field of aesthetics through education and leadership. As a faculty member and speaker at The Aesthetic Show, he ...","2026-03-18T00:59","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.67","0.76","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence | Mapped from publication type: news_article","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""x0CfbsJaUEqsa5vf77-bTcroJRI""""""","https://berlin-studio.net/press-release/2026-05-01/32395/lemonbottle-concludes-face-body-2026-secures-latin-america-foothold","Berlin Studio","","","","LemonBottle Concludes FACE & BODY 2026, Secures Latin America Foothold","... techniques to expected results, reflecting growing interest in clinically driven aesthetic solutions. In particular, there was strong ...","2026-05-01T17:59","Germany","online news","company","brand","brand_announcement","press_release","corporate_pr","commercial","commercial_signal","none","yes","no","profile_supported_needs_review","","0.79","0.84","19","very_low","low","medical_aesthetics_silver_v1","Domain rule: URL press-release path | No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | Publication is classified as a press release | No validated research indicators | Press release establishes announcement intent","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""mvaX9tt58GU7Y-CgPV-Lu3_Z9es""""""","https://www.financetailored.com/2026/05/01/lemonbottle-concludes-face-body-2026-secures-latin-america-foothold/","Finance Tailored","","","","LemonBottle Concludes FACE & BODY 2026, Secures Latin America Foothold","... techniques to expected results, reflecting growing interest in clinically driven aesthetic solutions. In particular, there was strong ...","2026-05-01T18:42","United States","online news","media","journalist","news_reporting","news_article","consumer_news","editorial","market_context","none","no","no","profile_supported_needs_review","","0.68","0.77","44","low","medium","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | News or reporting publication structure | No validated research indicators | Publication classified as news article | Intent selected by precedence","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""yt-HZeAxe5rBcA""""""","https://www.youtube.com/watch?v=HZeAxe5rBcA","Youtube","US Mexico Stem Cell Institute","","","Come with us to our new facility at the US Mexico Stem Cell Institute in Tijuana.","for more videos on: • Regenerative Medicine • Stem Cell Therapy • Healing Stories • Anti-Aging & Wellness • Immune Support #usmexicostemcellinstitute #stemcelltherapy #200millionstemcells #exosometherapy #multivitamins #prp #Injections #lipfiller #DoctorIvan #DoctorCarolina","2026-02-07T15:45","","social network","company","clinic","clinic_promotion","promotional_video","clinic_marketing","commercial","commercial_signal","none","yes","no","theme_supported","regenerative_biology","0.71","0.74","15","very_low","medium","medical_aesthetics_silver_v1","Domain rule: youtube.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains first-person language | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""yt-puROL-Fiuq4""""""","https://www.youtube.com/watch?v=puROL-Fiuq4","Youtube","Hautprofi Anna - für strahlende und gesunde Haut","","","Warum Sculptra länger hält als normale Filler #hautpflege #sculptra #trending","In diesem Video spreche ich darüber, wie Sculptra als ein **collagen biostimulator** das Gewebe zur Selbstregeneration anregt und so die Neubildung von körpereigenem Kollagen fördert. Dies führt zu mehr Hautdichte und Festigkeit, was eine effektive **hautstraffung** bewirkt. Es","2026-02-26T05:06","","social network","other","unknown","unknown","educational_video","unknown","unknown","noise_or_low_trust","none","no","no","theme_supported","collagen_biostimulation","0.39","0.19","40","low","high","medical_aesthetics_silver_v1","Domain rule: youtube.com | No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators | Provider identity signal: rn","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""PEFNIfcVPNmuGFCC1RQ3iXWSPl4""""""","https://universalguide.co.uk/press-release/2026-05-01/32263/lemonbottle-concludes-face-body-2026-secures-latin-america-foothold","universalguide","","","","LemonBottle Concludes FACE & BODY 2026, Secures Latin America Foothold","... techniques to expected results, reflecting growing interest in clinically driven aesthetic solutions. In particular, there was strong ...","2026-05-01T18:59","United Kingdom","online news","company","brand","brand_announcement","press_release","corporate_pr","commercial","commercial_signal","none","yes","no","profile_supported_needs_review","","0.79","0.84","19","very_low","low","medical_aesthetics_silver_v1","Domain rule: URL press-release path | No meaningful commercial-intent signals detected | Contains treatment or outcome discussion | Publication is classified as a press release | No validated research indicators | Press release establishes announcement intent","","","","","","","","","","unreviewed_machine_prelabel",""
"""""""BwT2gh2DCKVHe5Tr1h4byTGq6To""""""","https://ie.pinterest.com/pin/86905467803688439/","Pinterest","Bruidsgids & Wedding Guide","bruidsgids","","Diamond PRP Platelet-Rich Plasma (PRP) is an advanced regenerative treatment that uses components from your own blood to stimulate healing, repair tissue and rejuvenate the skin. PRP contains a high concentration of platelets that release growth factors responsible for tissue regeneration, collagen production and cellular repair. These natural growth factors mimic the body’s own healing process. When PRP is injected into targeted areas, it stimulates the production of collagen, elastin and new blood vessels, helping to restore healthier tissue and improve overall skin quality. #weddings #weddingdecor #decor #wedding #engaged #verloof #decoration #photography #events #weddingseason #weddingvenue #eventdesign #engagement #weddingreception #bridal #weddingceremony #weddingorganizer","Diamond PRP Platelet-Rich Plasma (PRP) is an advanced regenerative treatment that uses components from your own blood to stimulate healing, repair tissue and rejuvenate the skin. PRP contains a high concentration of platelets that release growth factors responsible for tissue","2026-04-07T04:55","","social network","other","unknown","unknown","social_post","unknown","unknown","noise_or_low_trust","none","no","no","theme_supported","skin_quality_over_volume|collagen_biostimulation|regenerative_biology","0.33","0.20","26","very_low","high","medical_aesthetics_silver_v1","No meaningful commercial-intent signals detected | Publication type supports social or community conversation | Contains treatment or outcome discussion | Author metadata exists, but it does not establish a reliable voice category | No validated research indicators | Provider identity signal: do","","","","","","","","","","unreviewed_machine_prelabel",""
